name,price,product_url,image_url,category,subcategory,product_id
Coles Kitchen Pasta Salad | 250g,$4.00,https://www.coles.com.au/product/coles-kitchen-pasta-salad-250g-3016299,https://cdn.productimages.coles.com.au/productimages/3/3016299.jpg,Fruit & Vegetables,,3016299
Coles Herb Punnets Curry Leaves | 10g,$3.20,https://www.coles.com.au/product/coles-herb-punnets-curry-leaves-10g-1116601,https://cdn.productimages.coles.com.au/productimages/1/1116601.jpg,Fruit & Vegetables,,1116601
Coles Kitchen American Bbq Slaw Kit | 400g,$5.50,https://www.coles.com.au/product/coles-kitchen-american-bbq-slaw-kit-400g-3015977,https://cdn.productimages.coles.com.au/productimages/3/3015977.jpg,Fruit & Vegetables,,3015977
Coles Herb Punnets Mint | 15g,$3.20,https://www.coles.com.au/product/coles-herb-punnets-mint-15g-3214725,https://cdn.productimages.coles.com.au/productimages/3/3214725.jpg,Fruit & Vegetables,,3214725
Coles Kitchen Salad Extra Creamy Coleslaw Kit | 500g,$5.50,https://www.coles.com.au/product/coles-kitchen-salad-extra-creamy-coleslaw-kit-500g-5485993,https://cdn.productimages.coles.com.au/productimages/5/5485993.jpg,Fruit & Vegetables,,5485993
Coles Kitchen Green Goddess Salad Kit | 350g,$5.50,https://www.coles.com.au/product/coles-kitchen-green-goddess-salad-kit-350g-3858896,https://cdn.productimages.coles.com.au/productimages/3/3858896.jpg,Fruit & Vegetables,,3858896
Coles Herb Punnets Parsley Continental | 15g,$3.20,https://www.coles.com.au/product/coles-herb-punnets-parsley-continental-15g-3214576,https://cdn.productimages.coles.com.au/productimages/3/3214576.jpg,Fruit & Vegetables,,3214576
Coles Kitchen Beetslaw Salad Kit | 320g,$5.50,https://www.coles.com.au/product/coles-kitchen-beetslaw-salad-kit-320g-3869699,https://cdn.productimages.coles.com.au/productimages/3/3869699.jpg,Fruit & Vegetables,,3869699
Coles Kitchen Mexican Style Salad Kit | 400g,$5.50,https://www.coles.com.au/product/coles-kitchen-mexican-style-salad-kit-400g-3015966,https://cdn.productimages.coles.com.au/productimages/3/3015966.jpg,Fruit & Vegetables,,3015966
Coles Sleeved Herbs Parsley | 1 Each,$3.20,https://www.coles.com.au/product/coles-sleeved-herbs-parsley-1-each-4575569,https://cdn.productimages.coles.com.au/productimages/4/4575569.jpg,Fruit & Vegetables,,4575569
Coles Herb Punnets Lemongrass | 30g,$3.20,https://www.coles.com.au/product/coles-herb-punnets-lemongrass-30g-5747863,https://cdn.productimages.coles.com.au/productimages/5/5747863.jpg,Fruit & Vegetables,,5747863
Coles Kitchen Honey Mustard & Crouton Salad Kit | 350g,$5.50,https://www.coles.com.au/product/coles-kitchen-honey-mustard-and-crouton-salad-kit-350g-5040240,https://cdn.productimages.coles.com.au/productimages/5/5040240.jpg,Fruit & Vegetables,,5040240
Coles Baby Leaf Salad & Beetroot | 150g,$3.00,https://www.coles.com.au/product/coles-baby-leaf-salad-and-beetroot-150g-5040192,https://cdn.productimages.coles.com.au/productimages/5/5040192.jpg,Fruit & Vegetables,,5040192
Coles Kitchen Chilli Lime Crunchy Noodle Salad Kit | 350g,$5.50,https://www.coles.com.au/product/coles-kitchen-chilli-lime-crunchy-noodle-salad-kit-350g-6051547,https://cdn.productimages.coles.com.au/productimages/6/6051547.jpg,Fruit & Vegetables,,6051547
Coles Kitchen Potato Salad | 250g,$4.00,https://www.coles.com.au/product/coles-kitchen-potato-salad-250g-3016288,https://cdn.productimages.coles.com.au/productimages/3/3016288.jpg,Fruit & Vegetables,,3016288
Coles Herb Punnets Thai Basil | 15g,$3.20,https://www.coles.com.au/product/coles-herb-punnets-thai-basil-15g-3593430,https://cdn.productimages.coles.com.au/productimages/3/3593430.jpg,Fruit & Vegetables,,3593430
